user_id,age,monthly_income,investment_capital,investment_horizon,risk_tolerance,investment_goal,preferred_market,experience_level,liquidity_need,recommended_market,recommendation_confidence,recommendation_reason,score_deposits,score_saudi_funds,score_saudi_stocks,score_us_stocks,score_mixed
USR0534,25,10500,50000,short,low,income,US,beginner,high,Deposits,0.33,low risk tolerance; short investment horizon; high liquidity need,106,71,0,22,6
USR0535,31,16500,375000,long,low,income,US,beginner,low,Deposits,0.102,low risk tolerance; income goal; beginner investor,59,53,18,40,24
USR0536,38,37500,1229000,medium,medium,balanced,Both,intermediate,low,Mixed,0.5,medium risk tolerance; medium investment horizon; low liquidity need,0,37,42,17,84
USR0537,29,12000,187000,long,high,growth,Saudi,beginner,low,US_Stocks,0.123,high risk tolerance; long investment horizon; low liquidity need,10,22,64,73,62
USR0538,34,10500,106000,short,low,capital_preservation,US,intermediate,high,Deposits,0.464,low risk tolerance; short investment horizon; high liquidity need,110,59,8,16,8
USR0539,48,18000,316000,medium,low,income,US,advanced,medium,Saudi_Funds,0.197,low risk tolerance; medium investment horizon; medium liquidity need,49,61,8,26,26
USR0540,32,6000,27000,medium,medium,capital_preservation,US,beginner,high,Deposits,0.0,high liquidity need; capital preservation goal; beginner investor,65,65,26,16,28
USR0541,46,13500,406000,medium,high,balanced,US,advanced,medium,Mixed,0.203,high risk tolerance; medium investment horizon; medium liquidity need,0,28,28,51,64
USR0542,26,8000,242000,long,low,capital_preservation,Saudi,beginner,low,Deposits,0.137,low risk tolerance; capital preservation goal; beginner investor,73,63,32,30,30
USR0543,43,13500,302000,short,medium,balanced,Both,intermediate,high,Mixed,0.217,medium risk tolerance; balanced goal; intermediate investor,47,43,26,5,60
USR0544,52,21000,307000,medium,medium,income,US,intermediate,high,Saudi_Funds,0.25,medium risk tolerance; medium investment horizon; high liquidity need,36,48,34,16,36
USR0545,22,5500,161000,long,high,growth,Saudi,intermediate,low,US_Stocks,0.014,high risk tolerance; long investment horizon; low liquidity need,0,10,72,73,70
USR0546,30,16500,351000,long,medium,capital_preservation,Saudi,intermediate,low,Saudi_Stocks,0.138,medium risk tolerance; long investment horizon; low liquidity need,28,38,58,24,50
USR0547,43,16000,484000,short,low,capital_preservation,Saudi,intermediate,high,Deposits,0.373,low risk tolerance; short investment horizon; high liquidity need,110,69,22,0,8
USR0548,35,13000,309000,long,medium,income,Both,intermediate,medium,Mixed,0.359,medium risk tolerance; long investment horizon; medium liquidity need,14,41,36,21,64
USR0549,41,13500,389000,short,low,capital_preservation,US,advanced,high,Deposits,0.464,low risk tolerance; short investment horizon; high liquidity need,110,59,0,26,10
USR0550,31,12000,273000,medium,medium,income,Both,intermediate,medium,Mixed,0.086,medium risk tolerance; medium investment horizon; medium liquidity need,14,53,34,5,58
USR0551,38,19000,316000,medium,medium,capital_preservation,Saudi,advanced,medium,Saudi_Funds,0.241,medium risk tolerance; medium investment horizon; medium liquidity need,28,58,40,10,44
USR0552,36,10000,346000,long,high,balanced,Saudi,intermediate,high,Mixed,0.161,high risk tolerance; long investment horizon; balanced goal,22,26,52,41,62
USR0553,49,14500,302000,long,high,growth,Saudi,intermediate,low,Saudi_Stocks,0.069,high risk tolerance; long investment horizon; low liquidity need,0,10,72,67,64
USR0554,40,13500,310000,medium,medium,growth,Both,advanced,high,Mixed,0.424,medium risk tolerance; medium investment horizon; growth goal,22,37,38,33,66
USR0555,41,9500,97000,medium,high,capital_preservation,Saudi,intermediate,medium,Saudi_Stocks,0.08,high risk tolerance; medium investment horizon; intermediate investor,28,46,50,25,44
USR0556,33,9000,212000,short,low,capital_preservation,Saudi,beginner,high,Deposits,0.325,low risk tolerance; short investment horizon; high liquidity need,120,81,14,0,0
USR0557,33,10000,218000,long,medium,growth,Saudi,intermediate,low,Saudi_Stocks,0.114,medium risk tolerance; long investment horizon; low liquidity need,0,22,70,42,62
USR0558,33,16500,150000,medium,medium,balanced,Saudi,intermediate,low,Mixed,0.097,medium risk tolerance; medium investment horizon; low liquidity need,0,42,56,8,62
USR0559,41,17000,84000,short,low,income,Saudi,beginner,high,Deposits,0.236,low risk tolerance; short investment horizon; high liquidity need,106,81,14,0,0
USR0560,33,13000,298000,short,low,income,US,intermediate,high,Deposits,0.385,low risk tolerance; short investment horizon; high liquidity need,96,59,8,16,8
USR0561,40,20000,564000,medium,low,capital_preservation,Saudi,beginner,medium,Saudi_Funds,0.12,low risk tolerance; medium investment horizon; medium liquidity need,73,83,22,4,22
USR0562,58,21000,425000,long,medium,income,Saudi,intermediate,low,Saudi_Stocks,0.138,medium risk tolerance; long investment horizon; low liquidity need,22,46,58,24,50
USR0563,46,20000,209000,short,low,income,Saudi,beginner,high,Deposits,0.236,low risk tolerance; short investment horizon; high liquidity need,106,81,14,0,0
USR0564,34,12000,299000,short,medium,income,Saudi,beginner,high,Deposits,0.042,short investment horizon; high liquidity need; income goal,71,68,32,0,18
USR0565,50,21000,118000,short,low,income,Both,intermediate,medium,Deposits,0.135,low risk tolerance; short investment horizon; income goal,74,64,8,5,30
USR0566,33,10000,175000,short,low,balanced,US,intermediate,high,Deposits,0.378,low risk tolerance; short investment horizon; high liquidity need,82,51,8,16,26
USR0567,22,4000,33000,long,medium,growth,Saudi,beginner,medium,Mixed,0.069,medium risk tolerance; long investment horizon; medium liquidity need,15,47,54,40,58
USR0568,27,9500,86000,long,medium,growth,US,beginner,low,US_Stocks,0.062,long investment horizon; low liquidity need; growth goal,10,24,48,64,60
USR0569,22,13000,125000,medium,medium,balanced,Both,intermediate,medium,Mixed,0.451,medium risk tolerance; medium investment horizon; medium liquidity need,0,45,34,11,82
USR0570,34,17500,275000,long,medium,growth,Both,intermediate,low,Mixed,0.282,medium risk tolerance; long investment horizon; low liquidity need,0,17,56,47,78
USR0571,38,20000,93000,medium,low,income,Saudi,beginner,medium,Saudi_Funds,0.289,low risk tolerance; medium investment horizon; medium liquidity need,59,83,22,0,16
USR0572,54,32000,516000,short,low,income,US,intermediate,high,Deposits,0.385,low risk tolerance; short investment horizon; high liquidity need,96,59,8,20,14
USR0573,41,16000,318000,medium,high,growth,US,intermediate,low,US_Stocks,0.134,high risk tolerance; low liquidity need; growth goal,0,12,56,67,58
USR0574,35,14000,265000,medium,medium,income,US,intermediate,low,Mixed,0.045,medium risk tolerance; medium investment horizon; low liquidity need,14,40,42,24,44
USR0575,46,14000,218000,short,low,capital_preservation,Saudi,intermediate,medium,Deposits,0.0,controlled label noise for model robustness,88,69,22,0,14
USR0576,22,7000,214000,long,low,income,Saudi,beginner,medium,Saudi_Funds,0.169,low risk tolerance; medium liquidity need; income goal,59,71,24,22,28
USR0577,40,18500,144000,short,low,income,Both,beginner,high,Deposits,0.283,low risk tolerance; short investment horizon; high liquidity need,106,76,0,5,16
USR0578,45,26000,511000,long,high,growth,Saudi,intermediate,low,Saudi_Stocks,0.014,high risk tolerance; long investment horizon; low liquidity need,0,10,72,71,70
USR0579,23,7500,37000,medium,low,balanced,Saudi,beginner,medium,Saudi_Funds,0.375,low risk tolerance; medium investment horizon; medium liquidity need,50,80,22,6,40
USR0580,49,16000,85000,long,medium,growth,Both,advanced,low,Mixed,0.287,medium risk tolerance; long investment horizon; low liquidity need,0,17,48,57,80
USR0581,41,15500,340000,medium,medium,income,Both,intermediate,medium,Mixed,0.086,medium risk tolerance; medium investment horizon; medium liquidity need,14,53,34,5,58
USR0582,33,15000,325000,long,medium,growth,US,beginner,low,US_Stocks,0.069,long investment horizon; low liquidity need; growth goal,10,24,48,58,54
USR0583,44,10000,319000,short,medium,growth,US,intermediate,high,Deposits,0.191,short investment horizon; high liquidity need,47,30,38,34,38
USR0584,60,10000,214000,short,low,capital_preservation,Both,advanced,high,Deposits,0.39,low risk tolerance; short investment horizon; high liquidity need,118,72,0,15,26
USR0585,39,12000,416000,short,high,growth,US,intermediate,medium,US_Stocks,0.22,high risk tolerance; growth goal; prefers US market,25,18,40,59,46
USR0586,40,9500,43000,medium,medium,capital_preservation,US,advanced,medium,Saudi_Funds,0.17,medium risk tolerance; medium investment horizon; medium liquidity need,33,53,26,26,44
USR0587,33,10000,62000,short,medium,growth,Saudi,intermediate,high,Saudi_Stocks,0.096,medium risk tolerance; growth goal; intermediate investor,47,40,52,18,38
USR0588,29,10000,44000,medium,medium,income,Saudi,intermediate,medium,Saudi_Funds,0.238,medium risk tolerance; medium investment horizon; medium liquidity need,19,63,48,6,48
USR0589,46,15000,136000,long,medium,balanced,Saudi,intermediate,low,Mixed,0.147,medium risk tolerance; long investment horizon; low liquidity need,0,30,58,24,68
USR0590,29,17500,365000,long,medium,income,Both,beginner,low,Mixed,0.297,medium risk tolerance; long investment horizon; low liquidity need,24,45,36,35,64
USR0591,38,16000,388000,short,medium,balanced,US,beginner,high,Deposits,0.123,short investment horizon; high liquidity need; beginner investor,57,50,18,16,36
USR0592,33,13500,60000,long,low,growth,Both,intermediate,low,Mixed,0.217,long investment horizon; low liquidity need; growth goal,35,30,38,47,60
USR0593,42,19500,667000,short,low,income,US,intermediate,low,Deposits,0.311,low risk tolerance; short investment horizon; income goal,74,51,16,28,22
USR0594,41,10000,307000,long,high,growth,Both,intermediate,medium,Mixed,0.179,high risk tolerance; long investment horizon; medium liquidity need,0,13,50,64,78
USR0595,48,26000,332000,medium,medium,balanced,Saudi,intermediate,medium,Mixed,0.167,medium risk tolerance; medium investment horizon; medium liquidity need,0,50,48,0,60
USR0596,32,11500,63000,long,low,growth,Saudi,intermediate,low,Saudi_Stocks,0.154,long investment horizon; low liquidity need; growth goal,35,35,52,42,44
USR0597,35,16500,142000,medium,low,growth,Saudi,intermediate,medium,Saudi_Funds,0.0,controlled label noise for model robustness,35,55,42,18,36
USR0598,28,7000,50000,long,high,growth,Saudi,intermediate,medium,Mixed,0.044,high risk tolerance; long investment horizon; medium liquidity need,0,18,64,65,68
USR0599,33,7000,49000,long,high,growth,Saudi,intermediate,low,Saudi_Stocks,0.069,high risk tolerance; long investment horizon; low liquidity need,5,15,72,67,64
USR0600,41,20500,412000,short,medium,income,Both,intermediate,high,Deposits,0.164,short investment horizon; high liquidity need; income goal,61,51,26,5,42
USR0601,45,19500,216000,long,high,income,Both,advanced,medium,Mixed,0.176,high risk tolerance; long investment horizon; medium liquidity need,14,29,30,56,68
USR0602,28,7500,111000,long,high,balanced,Saudi,beginner,medium,Mixed,0.288,high risk tolerance; long investment horizon; medium liquidity need,10,38,44,47,66
USR0603,46,12500,445000,short,low,income,Saudi,beginner,high,Deposits,0.236,low risk tolerance; short investment horizon; high liquidity need,106,81,14,0,0
USR0604,51,29000,741000,medium,low,income,Both,advanced,high,Deposits,0.07,low risk tolerance; high liquidity need; income goal,71,66,8,19,42
USR0605,42,10500,360000,short,low,income,Saudi,intermediate,high,Deposits,0.281,low risk tolerance; short investment horizon; high liquidity need,96,69,22,0,8
USR0606,56,38000,292000,medium,medium,growth,Both,intermediate,medium,Mixed,0.343,medium risk tolerance; medium investment horizon; medium liquidity need,8,45,46,23,70
USR0607,30,8000,124000,medium,medium,balanced,Both,intermediate,medium,Mixed,0.408,medium risk tolerance; medium investment horizon; medium liquidity need,0,45,34,5,76
USR0608,25,11500,245000,long,high,growth,Saudi,beginner,high,US_Stocks,0.138,high risk tolerance; long investment horizon; growth goal,32,30,56,65,54
USR0609,22,7000,38000,short,high,growth,Saudi,beginner,high,Deposits,0.21,short investment horizon; high liquidity need; beginner investor,62,45,46,49,38
USR0610,52,24500,76000,long,high,growth,US,advanced,medium,US_Stocks,0.247,high risk tolerance; long investment horizon; growth goal,0,8,42,85,64
USR0611,44,13500,339000,medium,low,capital_preservation,Both,intermediate,medium,Saudi_Funds,0.045,low risk tolerance; medium investment horizon; medium liquidity need,63,66,16,5,40
USR0612,37,13000,314000,short,low,income,Saudi,intermediate,high,Deposits,0.281,low risk tolerance; short investment horizon; high liquidity need,96,69,22,0,8
USR0613,40,15000,248000,medium,medium,capital_preservation,Saudi,intermediate,medium,Saudi_Funds,0.172,medium risk tolerance; medium investment horizon; medium liquidity need,28,58,48,0,42
USR0614,26,6500,124000,medium,medium,growth,Both,intermediate,medium,Mixed,0.395,medium risk tolerance; medium investment horizon; medium liquidity need,0,37,46,29,76
USR0615,62,31000,517000,long,medium,growth,Saudi,intermediate,medium,Mixed,0.061,medium risk tolerance; long investment horizon; medium liquidity need,8,38,62,38,66
USR0616,39,12000,45000,medium,medium,growth,Both,intermediate,medium,Mixed,0.343,medium risk tolerance; medium investment horizon; medium liquidity need,5,42,46,23,70
USR0617,39,13500,189000,long,high,income,Saudi,beginner,low,Saudi_Stocks,0.058,high risk tolerance; long investment horizon; low liquidity need,24,38,52,49,44
USR0618,45,12000,106000,medium,medium,income,Both,advanced,medium,Mixed,0.117,medium risk tolerance; medium investment horizon; medium liquidity need,14,53,26,15,60
USR0619,42,6500,40000,short,medium,income,Saudi,intermediate,low,Saudi_Funds,0.094,medium risk tolerance; short investment horizon; income goal,44,53,48,8,34
USR0620,40,14000,484000,short,medium,income,Both,beginner,high,Deposits,0.113,short investment horizon; high liquidity need; income goal,71,63,18,5,34
USR0621,30,26000,592000,medium,medium,capital_preservation,Saudi,intermediate,medium,Saudi_Funds,0.172,medium risk tolerance; medium investment horizon; medium liquidity need,28,58,48,4,48
USR0622,42,21000,567000,medium,medium,income,Both,advanced,medium,Mixed,0.197,medium risk tolerance; medium investment horizon; medium liquidity need,14,53,26,19,66
USR0623,56,21000,281000,medium,high,balanced,Saudi,advanced,high,Mixed,0.207,high risk tolerance; medium investment horizon; balanced goal,30,46,42,35,58
USR0624,51,17500,279000,long,low,capital_preservation,Saudi,intermediate,low,Deposits,0.19,low risk tolerance; capital preservation goal,63,51,40,24,32
USR0625,53,20500,221000,long,medium,balanced,US,intermediate,low,Mixed,0.353,medium risk tolerance; long investment horizon; low liquidity need,0,20,44,40,68
USR0626,32,14500,89000,medium,low,balanced,Saudi,beginner,high,Saudi_Funds,0.107,low risk tolerance; medium investment horizon; high liquidity need,67,75,22,0,28
